gene_annotation	policy	eligible_primary	fixed_exact_baseline_sum	baseline_guides_ge10	fixed_best_control	fixed_best_cellular	joint_control_lower	joint_cellular_lower	joint_control_upper	joint_cellular_upper	fixed_best_log2_ratio	joint_gene_unique_log2_ratio	delta_log2	conditional_low	conditional_high
CDKN2D	radius_k1	1	305	5	321	410	337	430	337	430	0.3232973935133584	0.32185964452215166	-0.0014377489912067443	0.32185964452215166	0.32185964452215166
CDKN3	radius_k1	1	325	5	339	484	360	509	360	509	0.4838190002338504	0.4698167959884923	-0.014002204245358085	0.4698167959884923	0.4698167959884923
CDNF	radius_k1	1	520	4	539	341	572	369	572	369	-0.6890034721344257	-0.6609674197746546	0.028036052359771135	-0.6609674197746546	-0.6609674197746546
CDO1	radius_k1	1	501	5	528	463	553	478	553	478	-0.2186002236936512	-0.23933048323202574	-0.02073025953837454	-0.23933048323202574	-0.23933048323202574
CDON	radius_k1	1	222	5	234	326	252	344	252	344	0.44822897809455514	0.4189545041286352	-0.029274473965919923	0.4189545041286352	0.4189545041286352
CDR1	radius_k1	1	274	2	286	587	308	627	308	627	1.0067876217589582	0.9950788787522176	-0.01170874300674063	0.9950788787522176	0.9950788787522176
CDR2	radius_k1	1	729	5	759	947	798	986	798	986	0.2898098876198715	0.27576055237582725	-0.014049335244044225	0.27576055237582725	0.27576055237582725
CDR2L	radius_k1	1	428	5	447	460	472	481	472	481	0.012047383003217768	-0.002044622201474834	-0.014092005204692603	-0.002044622201474834	-0.002044622201474834
CDRT4	radius_k1	1	473	5	513	539	527	548	527	548	0.04199259223332279	0.027054435872146395	-0.014938156361176392	0.027054435872146395	0.027054435872146395
CDS1	radius_k1	1	523	5	550	906	568	956	568	956	0.6902983652432899	0.7213385285173657	0.03104016327407577	0.7213385285173657	0.7213385285173657
CDS2	radius_k1	1	734	5	778	554	808	570	808	570	-0.5187756698538263	-0.532286978121479	-0.013511308267652677	-0.532286978121479	-0.532286978121479
CDSN	radius_k1	1	223	5	227	127	238	136	238	136	-0.8646353891636998	-0.834354406022158	0.030280983141541706	-0.834354406022158	-0.834354406022158
CDT1	radius_k1	1	518	4	545	234	568	242	568	242	-1.2472573647447296	-1.2584416927542568	-0.011184328009527178	-1.2584416927542568	-1.2584416927542568
CDX1	radius_k1	1	369	5	396	290	416	304	416	304	-0.4780487932359485	-0.48114035839571434	-0.00309156515976583	-0.48114035839571434	-0.48114035839571434
CDX2	radius_k1	1	219	5	228	139	239	144	239	144	-0.7411951341653813	-0.7582222541720007	-0.017027120006619434	-0.7582222541720007	-0.7582222541720007
CDX4	radius_k1	1	259	5	272	523	284	549	284	549	0.9126672163300206	0.92042473770615	0.007757521376129395	0.92042473770615	0.92042473770615
CDYL	radius_k1	1	429	5	450	396	467	417	467	417	-0.21347233104605914	-0.19245625835008368	0.02101607269597547	-0.19245625835008368	-0.19245625835008368
CDYL2	radius_k1	1	208	4	216	326	227	345	227	345	0.5634498758832067	0.5735530743657008	0.01010319848249408	0.5735530743657008	0.5735530743657008
CEACAM1	radius_k1	1	311	5	329	315	343	331	343	331	-0.09190455096200166	-0.08056731964201143	0.011337231319990232	-0.08056731964201143	-0.08056731964201143
CEACAM10	radius_k1	1	716	5	757	707	786	747	786	747	-0.1277818315775677	-0.10263927726671845	0.025142554310849247	-0.10263927726671845	-0.10263927726671845
CEACAM11	radius_k1	1	789	5	804	959	752	834	1274	1584	0.2249242945354349	0.11995437677903514	-0.10496991775639974	-0.6402135095961019	1.0449980817986702
CEACAM12	radius_k1	1	340	4	353	401	375	422	375	422	0.15442368177141655	0.14087234271877588	-0.013551339052640665	0.14087234271877588	0.14087234271877588
CEACAM13	radius_k1	1	895	4	937	925	609	480	1072	1138	-0.047851791336530725	-0.37235588078296067	-0.32450408944642994	-1.1876354025496565	0.8721700745799114
CEACAM14	radius_k1	1	599	5	618	503	587	435	732	707	-0.32604790790608407	-0.4611822237899966	-0.13513431588391256	-0.7794221316472447	0.2388752053303836
CEACAM15	radius_k1	1	412	4	424	394	439	405	439	405	-0.13500534447607904	-0.1454273418626302	-0.010421997386551168	-0.1454273418626302	-0.1454273418626302
CEACAM16	radius_k1	1	421	5	435	452	457	470	457	470	0.02597898243520404	0.011156888620632688	-0.014822093814571353	0.011156888620632688	0.011156888620632688
CEACAM18	radius_k1	1	535	5	556	672	586	713	586	713	0.2438864891655281	0.25351623051075617	0.009629741345228066	0.25351623051075617	0.25351623051075617
CEACAM19	radius_k1	1	785	5	822	1056	863	1095	863	1095	0.33193909237583774	0.31405531052479885	-0.017883781851038894	0.31405531052479885	0.31405531052479885
CEACAM2	radius_k1	1	709	5	729	836	753	880	753	880	0.16819147118396266	0.1954494012968852	0.027257930112922546	0.1954494012968852	0.1954494012968852
CEACAM20	radius_k1	1	341	5	359	545	373	567	373	567	0.5723213349478103	0.5742460584525412	0.0019247235047308298	0.5742460584525412	0.5742460584525412
CEACAM3	radius_k1	1	923	5	960	1069	1000	1115	1000	1116	0.12581287256301796	0.12770325540190042	0.0018903828388824595	0.12770325540190042	0.12899599298023343
CEACAM5	radius_k1	1	586	5	603	492	627	504	627	504	-0.3224961373477819	-0.34402728066827604	-0.02153114332049416	-0.34402728066827604	-0.34402728066827604
CEACAM9	radius_k1	1	200	4	205	152	214	160	214	160	-0.45959524216793335	-0.44767044131374156	0.011924800854191786	-0.44767044131374156	-0.44767044131374156
CEBPA	radius_k1	1	146	4	153	137	158	145	158	145	-0.1880731278946565	-0.15272977816762257	0.03534334972703393	-0.15272977816762257	-0.15272977816762257
CEBPB	radius_k1	1	247	5	253	251	264	261	264	261	-0.0406934381343125	-0.04572286680358342	-0.005029428669270926	-0.04572286680358342	-0.04572286680358342
CEBPE	radius_k1	1	270	5	283	191	308	199	308	199	-0.5952704339537708	-0.6581478338635712	-0.06287739990980046	-0.6581478338635712	-0.6581478338635712
CEBPG	radius_k1	1	269	5	288	179	301	186	302	186	-0.7138535657589301	-0.7222484625813463	-0.008394896822416231	-0.7270256028432179	-0.7222484625813463
CEBPZ	radius_k1	1	289	5	298	256	311	272	311	272	-0.24803819659425014	-0.2222420242962122	0.025796172298037934	-0.2222420242962122	-0.2222420242962122
CECR2	radius_k1	1	399	5	413	544	436	564	436	564	0.367778628609133	0.34172583620706165	-0.026052792402071367	0.34172583620706165	0.34172583620706165
CECR5	radius_k1	1	648	4	670	578	703	598	703	598	-0.24218646373348304	-0.2624652672295297	-0.020278803496046632	-0.2624652672295297	-0.2624652672295297
CECR6	radius_k1	1	128	5	138	146	147	150	147	150	0.051748597436560614	-0.00021755842600070324	-0.05196615586256132	-0.00021755842600070324	-0.00021755842600070324
CEL	radius_k1	1	210	4	221	205	233	219	233	219	-0.13743439580983444	-0.11846770111080271	0.018966694699031728	-0.11846770111080271	-0.11846770111080271
CELA1	radius_k1	1	405	5	421	271	438	285	438	285	-0.6638465240742197	-0.6483521880183892	0.015494336055830504	-0.6483521880183892	-0.6483521880183892
CELA2A	radius_k1	1	233	5	243	201	251	205	251	205	-0.3024080244908739	-0.3206860970603431	-0.018278072569469228	-0.3206860970603431	-0.3206860970603431
CELA3B	radius_k1	1	627	5	653	709	689	731	690	731	0.08934935732861908	0.05604122168800761	-0.03330813564061147	0.053950358943937106	0.05604122168800761
CELF1	radius_k1	1	425	5	454	436	476	448	476	448	-0.08756473150116599	-0.11663431992717974	-0.029069588426013745	-0.11663431992717974	-0.11663431992717974
CELF2	radius_k1	1	890	5	922	1349	955	1408	955	1408	0.5195380695825941	0.5305656944609752	0.01102762487838116	0.5305656944609752	0.5305656944609752
CELF3	radius_k1	1	342	4	360	486	388	502	388	502	0.40317445460379	0.34194290672208183	-0.06123154788170815	0.34194290672208183	0.34194290672208183
CELF4	radius_k1	1	336	5	349	490	373	519	373	519	0.45969458990730316	0.44674941517847555	-0.012945174728827613	0.44674941517847555	0.44674941517847555
CELF5	radius_k1	1	277	5	284	309	301	317	301	317	0.09224466597118378	0.0453324988229442	-0.04691216714823958	0.0453324988229442	0.0453324988229442
CELF6	radius_k1	1	255	5	267	371	279	381	279	381	0.44455722831358796	0.41956868305484113	-0.02498854525874683	0.41956868305484113	0.41956868305484113
CELSR1	radius_k1	1	447	5	461	414	494	428	494	428	-0.1842246370865228	-0.23594140758310994	-0.05171677049658713	-0.23594140758310994	-0.23594140758310994
CELSR2	radius_k1	1	243	4	253	276	272	293	272	293	0.09602764229486727	0.07783818250926428	-0.01818945978560299	0.07783818250926428	0.07783818250926428
CELSR3	radius_k1	1	467	5	486	361	507	375	507	375	-0.4577102487664929	-0.4638610054947657	-0.00615075672827281	-0.4638610054947657	-0.4638610054947657
CEND1	radius_k1	0	99	1	106	307	110	352	110	352	1.500466889064265	1.6443107969582254	0.1438439078939604	1.6443107969582254	1.6443107969582254
CENPA	radius_k1	1	1402	4	1465	1523	1526	1597	1526	1597	0.02673044106044513	0.036322250691077855	0.009591809630632726	0.036322250691077855	0.036322250691077855
CENPB	radius_k1	1	483	5	507	377	536	395	536	395	-0.45619726879659644	-0.4691665672202293	-0.012969298423632869	-0.4691665672202293	-0.4691665672202293
CENPC1	radius_k1	1	678	4	708	734	749	766	749	766	0.0227285467017621	0.0030912227744189016	-0.019637323927343197	0.0030912227744189016	0.0030912227744189016
CENPE	radius_k1	1	508	5	526	310	548	321	548	321	-0.7911063537417345	-0.7999389740117444	-0.008832620270009861	-0.7999389740117444	-0.7999389740117444
CENPF	radius_k1	1	493	5	519	408	547	418	547	418	-0.37605376169502736	-0.41689743287469105	-0.0408436711796637	-0.41689743287469105	-0.41689743287469105
CENPH	radius_k1	1	583	4	600	706	631	719	631	719	0.20525922369180633	0.15894586201624664	-0.04631336167555969	0.15894586201624664	0.15894586201624664
CENPI	radius_k1	1	836	5	875	387	911	393	911	393	-1.205176959208457	-1.241145111468147	-0.03596815225969019	-1.241145111468147	-1.241145111468147
CENPJ	radius_k1	1	458	5	488	402	510	418	510	418	-0.30863586990290504	-0.3159494292639567	-0.007313559361051658	-0.3159494292639567	-0.3159494292639567
CENPK	radius_k1	1	341	2	366	75	383	83	383	83	-2.308530739745232	-2.2286445659653804	0.07988617377985152	-2.2286445659653804	-2.2286445659653804
CENPL	radius_k1	1	580	5	600	345	628	362	628	362	-0.8267446262538747	-0.8231978404547102	0.0035467857991644536	-0.8231978404547102	-0.8231978404547102
CENPM	radius_k1	1	461	5	477	110	511	121	511	121	-2.1407204544681786	-2.103044017076047	0.03767643739213167	-2.103044017076047	-2.103044017076047
CENPN	radius_k1	1	370	5	391	206	415	211	415	211	-0.9521366168080945	-1.003456904586894	-0.05132028777879949	-1.003456904586894	-1.003456904586894
CENPO	radius_k1	1	475	5	496	560	512	582	512	582	0.1456545643405537	0.15543995421233514	0.00978538987178143	0.15543995421233514	0.15543995421233514
CENPP	radius_k1	1	572	4	599	656	632	679	632	679	0.10176916654216422	0.07414198024921961	-0.02762718629294461	0.07414198024921961	0.07414198024921961
CENPQ	radius_k1	1	295	3	302	340	320	355	320	355	0.14145356491361527	0.12025911206417524	-0.021194452849440035	0.12025911206417524	0.12025911206417524
CENPT	radius_k1	1	361	4	377	222	389	236	389	236	-0.7919373992951801	-0.749049235658773	0.04288816363640713	-0.749049235658773	-0.749049235658773
CENPV	radius_k1	1	206	4	217	133	228	136	228	136	-0.7334417499850358	-0.7725593050747165	-0.03911755508968073	-0.7725593050747165	-0.7725593050747165
CENPW	radius_k1	1	162	2	169	190	176	196	176	196	0.13923963342047882	0.1255950380509271	-0.013644595369551732	0.1255950380509271	0.1255950380509271
CEP110	radius_k1	1	298	4	307	414	325	430	325	430	0.4015196003326491	0.37408960329470947	-0.027429997037939635	0.37408960329470947	0.37408960329470947
CEP120	radius_k1	1	312	5	323	184	346	190	346	190	-0.8394109868686104	-0.8923304455803909	-0.0529194587117805	-0.8923304455803909	-0.8923304455803909
CEP135	radius_k1	1	529	5	543	545	575	589	575	589	-0.023966929640201116	0.005409793911032999	0.029376723551234114	0.005409793911032999	0.005409793911032999
CEP152	radius_k1	1	324	5	333	323	357	340	357	340	-0.07318714012857638	-0.09955453459017985	-0.026367394461603466	-0.09955453459017985	-0.09955453459017985
CEP164	radius_k1	1	157	5	161	198	167	232	167	232	0.26833875151253384	0.44380352971375997	0.17546477820122613	0.44380352971375997	0.44380352971375997
CEP170	radius_k1	1	890	5	936	1224	986	1284	986	1284	0.35757578338443385	0.35154984324075894	-0.006025940143674913	0.35154984324075894	0.35154984324075894
CEP192	radius_k1	1	477	4	500	156	525	158	525	158	-1.7064735028398743	-1.7584740147592703	-0.05200051191939603	-1.7584740147592703	-1.7584740147592703
CEP250	radius_k1	1	778	5	820	1097	862	1152	862	1152	0.39037960997250876	0.38890429782730745	-0.0014753121452013018	0.38890429782730745	0.38890429782730745
CEP290	radius_k1	1	695	5	719	806	758	838	758	838	0.13541375547884574	0.11539551238081382	-0.02001824309803192	0.11539551238081382	0.11539551238081382
CEP350	radius_k1	1	733	5	763	452	800	485	800	485	-0.7839764557627829	-0.7506961980335637	0.033280257729219165	-0.7506961980335637	-0.7506961980335637
CEP55	radius_k1	1	994	5	1043	745	1092	779	1092	779	-0.5144164338128916	-0.5162784426266749	-0.001862008813783289	-0.5162784426266749	-0.5162784426266749
CEP57	radius_k1	1	600	5	624	598	651	630	651	630	-0.09061641560095442	-0.07653489917641365	0.014081516424540766	-0.07653489917641365	-0.07653489917641365
CEP57L1	radius_k1	1	484	5	496	308	525	333	525	333	-0.7157893193154551	-0.6852700937140924	0.030519225601362665	-0.6852700937140924	-0.6852700937140924
CEP63	radius_k1	1	1147	5	1190	1151	1238	1203	1238	1203	-0.07731930041398749	-0.07062381770836532	0.006695482705622174	-0.07062381770836532	-0.07062381770836532
CEP68	radius_k1	1	404	4	463	399	475	408	475	408	-0.24363992663405315	-0.24837535365137892	-0.004735427017325766	-0.24837535365137892	-0.24837535365137892
CEP70	radius_k1	1	750	5	769	678	804	770	804	770	-0.21083860184585507	-0.09156355514516021	0.11927504670069486	-0.09156355514516021	-0.09156355514516021
CEP72	radius_k1	1	718	5	763	655	806	685	806	685	-0.24929846751159615	-0.2637839583129158	-0.01448549080131964	-0.2637839583129158	-0.2637839583129158
CEP76	radius_k1	1	437	5	462	397	477	409	477	409	-0.24776459616845586	-0.2509033722186012	-0.003138776050145342	-0.2509033722186012	-0.2509033722186012
CEP78	radius_k1	1	422	5	439	387	459	402	459	402	-0.21093294591830303	-0.22034216922355426	-0.009409223305251235	-0.22034216922355426	-0.22034216922355426
CEP97	radius_k1	1	465	4	498	433	522	451	522	451	-0.23082760211285996	-0.23997114042388598	-0.009143538311026017	-0.23997114042388598	-0.23997114042388598
CEPT1	radius_k1	1	744	5	777	617	828	636	828	636	-0.3616696294824239	-0.4096072742565929	-0.04793764477416895	-0.4096072742565929	-0.4096072742565929
CER1	radius_k1	1	220	4	233	206	240	214	240	214	-0.2065468592267154	-0.1943253372069953	0.012221522019720099	-0.1943253372069953	-0.1943253372069953
CERCAM	radius_k1	1	370	5	396	476	409	492	409	492	0.23588925726946433	0.2369941817662308	0.0011049244967664684	0.2369941817662308	0.2369941817662308
CERK	radius_k1	1	279	5	287	188	297	195	297	195	-0.6382635234995725	-0.6349871518244526	0.003276371675119849	-0.6349871518244526	-0.6349871518244526
CERKL	radius_k1	1	381	5	392	607	402	632	402	632	0.6009256637776549	0.6228106056431942	0.021884941865539354	0.6228106056431942	0.6228106056431942
CES1A	radius_k1	1	609	5	634	594	670	614	670	614	-0.12320944503194925	-0.15509041246831148	-0.031880967436362234	-0.15509041246831148	-0.15509041246831148
CES1B	radius_k1	1	671	4	695	718	737	759	737	759	0.017671550978597985	0.01314082442901839	-0.004530726549579594	0.01314082442901839	0.01314082442901839
CES1C	radius_k1	1	1006	4	1038	1188	1080	1234	1080	1234	0.16537459616128783	0.16296167334677558	-0.002412922814512247	0.16296167334677558	0.16296167334677558
CES1D	radius_k1	1	352	5	526	686	419	402	660	890	0.35356009818488454	-0.08894811837434298	-0.4425082165592275	-0.7438358691813473	1.0566787097252963
CES1E	radius_k1	1	460	5	478	545	501	570	501	570	0.15979418090108252	0.15671109474000197	-0.0030830861610805504	0.15671109474000197	0.15671109474000197
CES1F	radius_k1	1	610	5	633	761	658	789	658	789	0.23623332640998373	0.23248973466722359	-0.0037435917427601495	0.23248973466722359	0.23248973466722359
CES1G	radius_k1	1	556	5	580	653	512	514	753	1002	0.1416250779933673	-0.023647018435338774	-0.16527209642870608	-0.5797025256403545	0.9387122360129752
CES2A	radius_k1	1	1582	5	1654	1858	1729	1939	1729	1939	0.13847730561271987	0.13606367122198362	-0.0024136343907362467	0.13606367122198362	0.13606367122198362
CES2B	radius_k1	1	417	5	429	328	450	344	450	344	-0.4160308517526331	-0.41628921404574637	-0.00025836229311326786	-0.41628921404574637	-0.41628921404574637
CES2C	radius_k1	1	386	3	401	243	427	254	427	254	-0.7507443063714714	-0.7775248546340638	-0.026780548262592463	-0.7775248546340638	-0.7775248546340638
CES2E	radius_k1	1	630	5	663	483	683	497	683	497	-0.4858466668298514	-0.48751090311154804	-0.0016642362816966516	-0.48751090311154804	-0.48751090311154804
CES2F	radius_k1	1	345	5	359	312	376	325	376	325	-0.23140167182634738	-0.23925841244279167	-0.007856740616444285	-0.23925841244279167	-0.23925841244279167
CES2G	radius_k1	1	462	4	476	554	500	591	500	591	0.1894451553152691	0.21174200856729597	0.022296853252026877	0.21174200856729597	0.21174200856729597
CES3A	radius_k1	1	744	5	792	1122	814	1161	814	1161	0.4729665136652407	0.4827364593467908	0.009769945681550152	0.4827364593467908	0.4827364593467908
CES3B	radius_k1	1	348	5	356	395	368	405	368	405	0.12050952709240462	0.10877120418570423	-0.01173832290670039	0.10877120418570423	0.10877120418570423
CES4A	radius_k1	1	197	5	205	184	214	190	214	190	-0.18478366855778594	-0.20045274094272275	-0.01566907238493681	-0.20045274094272275	-0.20045274094272275
CETN1	radius_k1	1	299	4	308	505	323	524	323	524	0.6831745118170978	0.6679109696482608	-0.015263542168836963	0.6679109696482608	0.6679109696482608
CETN2	radius_k1	1	282	3	294	301	312	312	312	312	0.0046242771331250244	-0.0292660909364991	-0.03389036806962412	-0.0292660909364991	-0.0292660909364991
CETN3	radius_k1	1	446	3	460	835	488	868	488	868	0.8301725810333535	0.8009011958055083	-0.029271385227845115	0.8009011958055083	0.8009011958055083
CETN4	radius_k1	1	183	2	188	142	192	157	192	157	-0.4328686951530593	-0.31877270813148384	0.11409598702157547	-0.31877270813148384	-0.31877270813148384
CFB	radius_k1	1	816	5	841	1105	881	1150	881	1150	0.36439775754977777	0.35496241796740885	-0.009435339582368918	0.35496241796740885	0.35496241796740885
CFC1	radius_k1	1	176	4	184	80	191	86	191	86	-1.2258262188822782	-1.1758384452247315	0.0499877736575467	-1.1758384452247315	-1.1758384452247315
CFD	radius_k1	1	671	5	695	905	743	951	743	951	0.35139803547142995	0.32660482328510404	-0.024793212186325908	0.32660482328510404	0.32660482328510404
CFDP1	radius_k1	1	806	5	839	686	883	736	883	736	-0.31953669572642845	-0.2918107004522668	0.02772599527416164	-0.2918107004522668	-0.2918107004522668
