scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
native_workflow	joint_best	actual_ReCo	PPIAL4F	4	4	-2.2271	-2.2382	-0.011099999999999888	0.060679	0.046599	1192.0	1105.0	0	1	0.010678999999999994	0.0034010000000000012
native_workflow	joint_best	actual_ReCo	PRAMEF6	4	4	-2.0315	-2.0663	-0.034800000000000164	0.049749	0.065778	1109.0	1273.0	1	0	0.0002510000000000012	0.015778
native_workflow	joint_best	actual_ReCo	PRPF38A	4	4	-3.2771	-4.3783	-1.1012000000000004	0.074763	0.030004	1292.0	931.0	0	1	0.024762999999999993	0.019996000000000003
native_workflow	joint_best	actual_ReCo	PRPF4B	4	4	-3.153	-3.1204	0.03259999999999996	0.0438	0.055551	1054.0	1190.0	1	0	0.006200000000000004	0.005551
native_workflow	joint_best	actual_ReCo	PSMD13	4	4	-2.3877	-3.0286	-0.6408999999999998	0.224395	0.022704	1850.0	837.0	0	1	0.17439500000000002	0.027296000000000004
native_workflow	joint_best	actual_ReCo	RAD21	4	4	-2.6842	-2.6505	0.03370000000000006	0.047949	0.054693	1089.0	1181.0	1	0	0.002051000000000004	0.004692999999999996
native_workflow	joint_best	actual_ReCo	RGPD1	4	4	-2.5198	-2.6642	-0.14440000000000008	0.055938	0.032733	1164.0	962.0	0	1	0.005937999999999999	0.017267000000000005
native_workflow	joint_best	actual_ReCo	RPA3	4	4	-3.4836	-3.8108	-0.32719999999999994	0.083355	0.01666	1343.0	689.0	0	1	0.033354999999999996	0.03334
native_workflow	joint_best	actual_ReCo	RPL3	4	4	-4.6982	-4.9504	-0.2522000000000002	0.054171	0.025726	1144.0	883.0	0	1	0.004170999999999994	0.024274000000000004
native_workflow	joint_best	actual_ReCo	RPL30	4	4	-5.5324	-5.3814	0.1509999999999998	0.03801	0.056931	989.0	1198.0	1	0	0.01199	0.006931
native_workflow	joint_best	actual_ReCo	RPS25	4	4	-3.0512	-3.3987	-0.3474999999999997	0.068581	0.048113	1254.0	1115.0	0	1	0.018581	0.0018869999999999998
native_workflow	joint_best	actual_ReCo	RRP12	4	4	-4.6197	-5.2693	-0.6496000000000004	0.116504	0.046444	1491.0	1103.0	0	1	0.066504	0.0035560000000000036
native_workflow	joint_best	actual_ReCo	RTFDC1	4	4	-3.1593	-3.1265	0.03279999999999994	0.055375	0.02509	1157.0	873.0	0	1	0.005374999999999998	0.02491
native_workflow	joint_best	actual_ReCo	SDHAF2	4	4	-2.7299	-2.7804	-0.05049999999999999	0.060679	0.026276	1190.0	894.0	0	1	0.010678999999999994	0.023724000000000002
native_workflow	joint_best	actual_ReCo	SDHB	4	4	-4.8925	-4.927	-0.03449999999999953	0.049837	0.051885	1112.0	1159.0	1	0	0.00016300000000000342	0.0018849999999999978
native_workflow	joint_best	actual_ReCo	SETD1A	3	3	-2.6647	-3.2679	-0.6032000000000002	0.049215	0.056828	1180.0	1284.0	1	0	0.000785000000000001	0.006827999999999994
native_workflow	joint_best	actual_ReCo	SF3B4	4	4	-3.8396	-4.6101	-0.7705000000000002	0.143497	0.049596	1605.0	1138.0	0	1	0.09349700000000001	0.0004040000000000016
native_workflow	joint_best	actual_ReCo	SHFM1	4	4	-2.7397	-2.7696	-0.029900000000000038	0.055697	0.049239	1161.0	1129.0	0	1	0.005697000000000001	0.0007610000000000047
native_workflow	joint_best	actual_ReCo	SMEK1	4	4	-2.1155	-2.1484	-0.03290000000000015	0.058103	0.049957	1178.0	1141.0	0	1	0.008102999999999999	4.300000000000137e-05
native_workflow	joint_best	actual_ReCo	SMG1	4	4	-2.1106	-2.4362	-0.3256000000000001	0.201834	0.036849	1771.0	1018.0	0	1	0.15183400000000002	0.013151000000000003
native_workflow	joint_best	actual_ReCo	SMN1	4	4	-1.9478	-2.4668	-0.5190000000000001	0.127719	0.036171	1533.0	1003.0	0	1	0.077719	0.013829000000000001
native_workflow	joint_best	actual_ReCo	SNAPC2	4	4	-1.9584	-2.1275	-0.16910000000000003	0.052401	0.049957	1134.0	1140.0	0	1	0.0024010000000000004	4.300000000000137e-05
native_workflow	joint_best	actual_ReCo	SNAPC5	4	4	-1.8865	-1.9538	-0.06729999999999992	0.054742	0.042167	1150.0	1072.0	0	1	0.004741999999999996	0.007833
native_workflow	joint_best	actual_ReCo	SNRNP200	3	3	-3.2634	-3.9492	-0.6858	0.068707	0.020588	1330.0	859.0	0	1	0.018707	0.029412000000000004
native_workflow	joint_best	actual_ReCo	SNRNP48	4	4	-1.8754	-1.8893	-0.013900000000000023	0.052265	0.049457	1133.0	1133.0	0	1	0.002264999999999996	0.0005430000000000018
native_workflow	joint_best	actual_ReCo	SRSF2	4	4	-3.6974	-6.5112	-2.8137999999999996	0.203334	0.028037	1779.0	912.0	0	1	0.15333399999999997	0.021963000000000003
native_workflow	joint_best	actual_ReCo	STRIP1	4	4	-1.7804	-1.8073	-0.026899999999999924	0.048044	0.057599	1093.0	1200.0	1	0	0.0019559999999999994	0.007598999999999995
native_workflow	joint_best	actual_ReCo	SYS1	4	4	-2.0645	-2.2513	-0.1868000000000003	0.154063	0.02546	1643.0	881.0	0	1	0.104063	0.024540000000000003
native_workflow	joint_best	actual_ReCo	TCEB2	4	4	-2.4295	-6.3849	-3.9554	0.173574	0.033484	1697.0	968.0	0	1	0.123574	0.016516000000000003
native_workflow	joint_best	actual_ReCo	TEFM	4	4	-2.7478	-2.694	0.05379999999999985	0.049749	0.061352	1110.0	1236.0	1	0	0.0002510000000000012	0.011351999999999994
native_workflow	joint_best	actual_ReCo	THOC3	4	4	-2.3465	-2.8921	-0.5456000000000003	0.068429	0.03358	1251.0	971.0	0	1	0.018429	0.016420000000000004
native_workflow	joint_best	actual_ReCo	TIMM23	4	4	-4.2768	-4.3219	-0.045100000000000584	0.043487	0.050625	1047.0	1148.0	1	0	0.006513000000000005	0.0006250000000000006
native_workflow	joint_best	actual_ReCo	TOMM20	4	4	-2.74	-2.7273	0.012700000000000156	0.04723	0.059515	1079.0	1222.0	1	0	0.0027700000000000016	0.009514999999999996
native_workflow	joint_best	actual_ReCo	TOP3A	4	4	-1.9074	-2.164	-0.25660000000000016	0.04762	0.056727	1082.0	1196.0	1	0	0.00238	0.006726999999999997
native_workflow	joint_best	actual_ReCo	TOPBP1	4	4	-2.9483	-2.9869	-0.038599999999999746	0.042012	0.056263	1027.0	1195.0	1	0	0.007988000000000002	0.006262999999999998
native_workflow	joint_best	actual_ReCo	TSFM	4	4	-3.8097	-3.7843	0.025399999999999867	0.045023	0.050752	1061.0	1149.0	1	0	0.004977000000000002	0.0007519999999999957
native_workflow	joint_best	actual_ReCo	TUBGCP2	4	4	-3.3241	-4.557	-1.2329000000000003	0.118756	0.040555	1499.0	1052.0	0	1	0.068756	0.009445000000000002
native_workflow	joint_best	actual_ReCo	UBE3D	4	4	-3.7307	-3.7027	0.028000000000000025	0.043567	0.052092	1050.0	1161.0	1	0	0.006433000000000001	0.0020919999999999966
native_workflow	joint_best	actual_ReCo	UPK3BL	4	4	-1.3479	-1.5192	-0.1713	0.146249	0.031301	1619.0	949.0	0	1	0.09624899999999999	0.018699
native_workflow	joint_best	actual_ReCo	UQCRB	4	4	-3.3363	-3.9041	-0.5678000000000001	0.206063	0.029325	1786.0	923.0	0	1	0.156063	0.020675000000000002
native_workflow	joint_best	actual_ReCo	UQCRC1	4	4	-2.0643	-2.2756	-0.21130000000000004	0.122423	0.042824	1519.0	1079.0	0	1	0.072423	0.007176000000000002
native_workflow	joint_best	actual_ReCo	UTP15	4	4	-4.6643	-5.6532	-0.9889000000000001	0.056716	0.016839	1171.0	696.0	0	1	0.006716	0.033161
native_workflow	joint_best	actual_ReCo	VPS29	4	4	-3.0747	-3.0343	0.04039999999999999	0.042868	0.050043	1042.0	1143.0	1	0	0.0071319999999999995	4.299999999999443e-05
native_workflow	joint_best	actual_ReCo	WARS2	4	4	-3.3744	-3.422	-0.04760000000000009	0.06297	0.022019	1226.0	829.0	0	1	0.012969999999999995	0.027981000000000002
native_workflow	joint_best	actual_ReCo	WBP11	4	4	-2.5842	-2.5062	0.07799999999999985	0.062061	0.046105	1208.0	1100.0	0	1	0.012060999999999995	0.0038950000000000026
